fecha;metodo;region;sexo;edad;estudios;imagen_massa;imagen_villarruel;imagen_macri;imagen_milei;imagen_bulrich;imagen_cfk;teme;votara_milei;votara_massa;ballotage_votara;P14;P15;general_voto;pondedad;pondestudios;pondedadestudios;pondZonapais;pondedadestudiosZonapais;pondestudios2;pondedadestudiosZonapaisestudios2;pondedad2;pondedadestudiosZonapaisestudios2edad2;pondsexo;pondedadestudiosZonapaisestudios2edad2sexo;pondZonapais2;pondedadestudiosZonapaisestudios2edad2sexoZonapais2;pondvotant;pondedadestudiosZonapaisestudios2edad2sexoZonapais2votant;pondest3;pondedadestudiosZonapaisestudios2edad2sexoZonapais2votantest3;IMAGEN_MASSA;IMAGEN_VILLARRUEL;IMAGEN_MACRI;IMAGEN_MILEI;IMAGEN_BULLRICH;IMAGEN_CFK
2023-11-19;IVR;Gba;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativo;Algo negativo;Algo negativo;Algo negativo;Algo negativo;Muy negativo;Que gane Javier Milei;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;El país no tendrá muchos cambios respecto de la actualidad;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.304773889127266;1.14505271209431;0.348982168320706;1.00354176963286;0.350218182766874;1.02151472734302;0.357753031479671;0.994415194355708;0.355755050330201;1.00866563543307;0.358837893899836;0.923555974764576;0.331406880883131;0.994776393869599;0.329675741868492;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;IVR;Gba;Masculino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Algo positivo;Muy negativo;Muy negativo;Algo negativo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;0.548705637194426;0.813223204870345;1.14505271209431;0.931183436274816;1.00354176963286;0.934481473492036;0.938351259410849;0.876871867547358;1.0061214290132;0.882239576438221;1.00866563543307;0.889884742972261;1.08834275989641;0.968499617156138;0.994776393869599;0.96344055661867;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;IVR;Gba;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativo;Algo positivo;Muy positivo;Algo positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;El país no tendrá muchos cambios respecto de la actualidad;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.304773889127266;1.14505271209431;0.348982168320706;1.00354176963286;0.350218182766874;1.02151472734302;0.357753031479671;0.994415194355708;0.355755050330201;1.00866563543307;0.358837893899836;0.923555974764576;0.331406880883131;0.994776393869599;0.329675741868492;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Gba;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy negativo;No sabe/No tiene opinión formada;Muy negativo;Muy positivo;Muy positivo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Seguro lo votaría;No sabe // Está indeciso;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;No sabe // Está indeciso;Myriam Bregman del Frente de Izquierda;0.55544151265804;1.99424904462305;1.10768870596228;1.14505271209431;1.26836195691834;0.977250595570355;1.23950747779723;1.02151472734302;1.26617514322167;1.0061214290132;1.27392594447918;1.00866563543307;1.28496532228277;0.782655680433316;1.00568540864444;1.04559517198309;1.05153980781246;NEGATIVA;NS/NC;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Gba;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy negativo;Algo positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Las dos posibilidades me dan el mismo miedo;No sabe // Está indeciso;Nunca lo votaría;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;El país entrará en una crisis económica, social y política;Juan Schiaretti de  Hacemos por nuestro país;0.55544151265804;1.21386734889247;0.674232316435038;1.14505271209431;0.77203154251557;1.01894833299725;0.786660253267535;1.02151472734302;0.803585034128177;1.0061214290132;0.808504122870663;1.00866563543307;0.815510324845594;0.954383835672466;0.778309871856637;0.965362198393827;0.751350928927141;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;Presencial;Gba;Femenino;24-29;Nivel Primario, ya sea completo o incompleto;Algo negativo;No sabe/No tiene opinión formada;Algo negativo;Algo negativo;Algo negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Nunca lo votaría;Votará en blanco;No sabe // Está indeciso;No sabe // Está indeciso;Sergio Massa de Unidos por la patria;1.47929057718103;1.99424904462305;2.95007382026315;1.14505271209431;3.37799002877074;0.977250595570355;3.30114276744693;1.03020956342626;3.40086884925926;0.994415194355708;3.38187565771442;1.00866563543307;3.41118175924414;1.08834275989641;3.71253497036406;1.04559517198309;3.88180864083105;NEGATIVA;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;Presencial;Gba;Masculino;30-49;Nivel Secundario, ya sea completo o incompleto;Algo positivo;Muy negativo;Algo positivo;Muy negativo;Muy negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;El país entrará en una crisis económica, social y política;Votó en blanco;1.48207554241363;1.21386734889247;1.799043109528;1.14505271209431;2.05999919173962;1.01894833299725;2.09903274239877;0.938351259410849;1.96963001737449;1.0061214290132;1.98168696770812;1.00866563543307;1.99885954451274;0.453170217217346;0.905823613973805;0.965362198393827;0.874447875342794;POSITIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;Presencial;Gba;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;No sabe/No tiene opinión formada;No sabe/No tiene opinión formada;Algo negativo;Algo negativo;Algo negativo;Algo negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Podría llegar a votarlo;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;El país no tendrá muchos cambios respecto de la actualidad;Myriam Bregman del Frente de Izquierda;0.55544151265804;1.21386734889247;0.674232316435038;1.14505271209431;0.77203154251557;1.01894833299725;0.786660253267535;1.02151472734302;0.803585034128177;1.0061214290132;0.808504122870663;1.00866563543307;0.815510324845594;0.782655680433316;0.638263788192423;0.965362198393827;0.616155733724609;NS/NC;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;Presencial;Gba;Femenino;30-49;Nivel Primario, ya sea completo o incompleto;Algo negativo;No sabe/No tiene opinión formada;Algo positivo;Algo negativo;Algo positivo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;El país entrará en una crisis económica, social y política;Patricia Bullrich de Juntos por el cambio;1.48207554241363;1.99424904462305;2.95562773451757;1.14505271209431;3.38434955335051;0.977250595570355;3.30735761663005;0.938351259410849;3.10346318488687;0.994415194355708;3.08613094617506;1.00866563543307;3.11287423185333;0.923555974764576;2.87491359551883;1.04559517198309;3.00599577534304;NEGATIVA;NS/NC;POSITIVA;NEGATIVA;POSITIVA;NEGATIVA
2023-11-19;Presencial;Gba;Femenino;24-29;Nivel Secundario, ya sea completo o incompleto;No sabe/No tiene opinión formada;No sabe/No tiene opinión formada;No sabe/No tiene opinión formada;No sabe/No tiene opinión formada;No sabe/No tiene opinión formada;No sabe/No tiene opinión formada;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Podría llegar a votarlo;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;No sabe // Está indeciso;Votó en blanco;1.47929057718103;1.21386734889247;1.79566253116435;1.14505271209431;2.05612825131587;1.01894833299725;2.09508845410686;1.03020956342626;2.15838016164482;0.994415194355708;2.14632602793554;1.00866563543307;2.16492530681414;0.453170217217346;0.981079671548294;0.965362198393827;0.947097228525354;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC
2023-11-19;Presencial;Gba;Masculino;24-29;Nivel Secundario, ya sea completo o incompleto;Muy negativo;Algo positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Nunca lo votaría;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;No sabe // Está indeciso;Juan Schiaretti de  Hacemos por nuestro país;1.47929057718103;1.21386734889247;1.79566253116435;1.14505271209431;2.05612825131587;1.01894833299725;2.09508845410686;1.03020956342626;2.15838016164482;1.0061214290132;2.17159253258783;1.00866563543307;2.19041076178441;0.954383835672466;2.09049262453006;0.965362198393827;2.01808255574242;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;Presencial;Gba;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo negativo;Algo negativo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Podría llegar a votarlo;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;El país entrará en una crisis económica, social y política;Javier Milei de la Libertad Avanza;0.55544151265804;1.99424904462305;1.10768870596228;1.14505271209431;1.26836195691834;0.977250595570355;1.23950747779723;1.02151472734302;1.26617514322167;1.0061214290132;1.27392594447918;1.00866563543307;1.28496532228277;1.45204051898392;1.86582171344381;1.04559517198309;1.95089417535807;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;Presencial;Gba;Masculino;16-23;Nivel Secundario, ya sea completo o incompleto;Algo positivo;No sabe/No tiene opinión formada;Algo positivo;Algo negativo;Algo negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;El país no tendrá muchos cambios respecto de la actualidad;No fue a votar;2.34333245461974;1.21386734889247;2.84449475426295;1.14505271209431;3.25709643290683;1.01894833299725;3.3188129807217;1.07086020326163;3.55398474312298;1.0061214290132;3.575740208442;1.00866563543307;3.60672626949173;0.125985994933214;0.454396997513674;0.965362198393827;0.438657684463355;POSITIVA;NS/NC;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;Presencial;Gba;Femenino;30-49;Nivel Primario, ya sea completo o incompleto;Muy negativo;Muy negativo;Muy negativo;Algo negativo;Algo negativo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;El país no tendrá muchos cambios respecto de la actualidad;Votó en blanco;1.48207554241363;1.99424904462305;2.95562773451757;1.14505271209431;3.38434955335051;0.977250595570355;3.30735761663005;0.938351259410849;3.10346318488687;0.994415194355708;3.08613094617506;1.00866563543307;3.11287423185333;0.453170217217346;1.41066189181925;1.04559517198309;1.47498126338674;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;Presencial;Gba;Femenino;24-29;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativo;Algo negativo;Muy negativo;Algo negativo;Algo negativo;Algo positivo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;El país no tendrá muchos cambios respecto de la actualidad;Votó en blanco;1.47929057718103;0.548705637194426;0.811695078747827;1.14505271209431;0.929433651313804;1.00354176963286;0.932725491195786;1.03020956342626;0.960902721081354;0.994415194355708;0.955536266141044;1.00866563543307;0.963816595066499;0.453170217217346;0.436772975743968;0.994776393869599;0.434491445750278;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;Presencial;Gba;Femenino;24-29;Nivel Primario, ya sea completo o incompleto;Algo negativo;No sabe/No tiene opinión formada;Algo negativo;Algo negativo;Algo negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Nunca lo votaría;Votará en blanco;No sabe // Está indeciso;No sabe // Está indeciso;Sergio Massa de Unidos por la patria;1.47929057718103;1.99424904462305;2.95007382026315;1.14505271209431;3.37799002877074;0.977250595570355;3.30114276744693;1.03020956342626;3.40086884925926;0.994415194355708;3.38187565771442;1.00866563543307;3.41118175924414;1.08834275989641;3.71253497036406;1.04559517198309;3.88180864083105;NEGATIVA;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;Presencial;Gba;Masculino;30-49;Nivel Secundario, ya sea completo o incompleto;Algo positivo;Muy negativo;Algo positivo;Muy negativo;Muy negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;El país entrará en una crisis económica, social y política;Votó en blanco;1.48207554241363;1.21386734889247;1.799043109528;1.14505271209431;2.05999919173962;1.01894833299725;2.09903274239877;0.938351259410849;1.96963001737449;1.0061214290132;1.98168696770812;1.00866563543307;1.99885954451274;0.453170217217346;0.905823613973805;0.965362198393827;0.874447875342794;POSITIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;Presencial;Gba;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;No sabe/No tiene opinión formada;No sabe/No tiene opinión formada;Algo negativo;Algo negativo;Algo negativo;Algo negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Podría llegar a votarlo;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;El país no tendrá muchos cambios respecto de la actualidad;Myriam Bregman del Frente de Izquierda;0.55544151265804;1.21386734889247;0.674232316435038;1.14505271209431;0.77203154251557;1.01894833299725;0.786660253267535;1.02151472734302;0.803585034128177;1.0061214290132;0.808504122870663;1.00866563543307;0.815510324845594;0.782655680433316;0.638263788192423;0.965362198393827;0.616155733724609;NS/NC;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;Presencial;Gba;Femenino;30-49;Nivel Primario, ya sea completo o incompleto;Algo negativo;No sabe/No tiene opinión formada;Algo positivo;Algo negativo;Algo positivo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;El país entrará en una crisis económica, social y política;Patricia Bullrich de Juntos por el cambio;1.48207554241363;1.99424904462305;2.95562773451757;1.14505271209431;3.38434955335051;0.977250595570355;3.30735761663005;0.938351259410849;3.10346318488687;0.994415194355708;3.08613094617506;1.00866563543307;3.11287423185333;0.923555974764576;2.87491359551883;1.04559517198309;3.00599577534304;NEGATIVA;NS/NC;POSITIVA;NEGATIVA;POSITIVA;NEGATIVA
2023-11-19;Presencial;Gba;Femenino;24-29;Nivel Secundario, ya sea completo o incompleto;No sabe/No tiene opinión formada;No sabe/No tiene opinión formada;No sabe/No tiene opinión formada;No sabe/No tiene opinión formada;No sabe/No tiene opinión formada;No sabe/No tiene opinión formada;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Podría llegar a votarlo;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;No sabe // Está indeciso;Votó en blanco;1.47929057718103;1.21386734889247;1.79566253116435;1.14505271209431;2.05612825131587;1.01894833299725;2.09508845410686;1.03020956342626;2.15838016164482;0.994415194355708;2.14632602793554;1.00866563543307;2.16492530681414;0.453170217217346;0.981079671548294;0.965362198393827;0.947097228525354;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC
2023-11-19;Presencial;Gba;Masculino;24-29;Nivel Secundario, ya sea completo o incompleto;Muy negativo;Algo positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Nunca lo votaría;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;No sabe // Está indeciso;Juan Schiaretti de  Hacemos por nuestro país;1.47929057718103;1.21386734889247;1.79566253116435;1.14505271209431;2.05612825131587;1.01894833299725;2.09508845410686;1.03020956342626;2.15838016164482;1.0061214290132;2.17159253258783;1.00866563543307;2.19041076178441;0.954383835672466;2.09049262453006;0.965362198393827;2.01808255574242;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;Presencial;Gba;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo negativo;Algo negativo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Podría llegar a votarlo;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;El país entrará en una crisis económica, social y política;Javier Milei de la Libertad Avanza;0.55544151265804;1.99424904462305;1.10768870596228;1.14505271209431;1.26836195691834;0.977250595570355;1.23950747779723;1.02151472734302;1.26617514322167;1.0061214290132;1.27392594447918;1.00866563543307;1.28496532228277;1.45204051898392;1.86582171344381;1.04559517198309;1.95089417535807;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;Presencial;Gba;Masculino;16-23;Nivel Secundario, ya sea completo o incompleto;Algo positivo;No sabe/No tiene opinión formada;Algo positivo;Algo negativo;Algo negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;El país no tendrá muchos cambios respecto de la actualidad;No fue a votar;2.34333245461974;1.21386734889247;2.84449475426295;1.14505271209431;3.25709643290683;1.01894833299725;3.3188129807217;1.07086020326163;3.55398474312298;1.0061214290132;3.575740208442;1.00866563543307;3.60672626949173;0.125985994933214;0.454396997513674;0.965362198393827;0.438657684463355;POSITIVA;NS/NC;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;Presencial;Gba;Femenino;30-49;Nivel Primario, ya sea completo o incompleto;Muy negativo;Muy negativo;Muy negativo;Algo negativo;Algo negativo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;El país no tendrá muchos cambios respecto de la actualidad;Votó en blanco;1.48207554241363;1.99424904462305;2.95562773451757;1.14505271209431;3.38434955335051;0.977250595570355;3.30735761663005;0.938351259410849;3.10346318488687;0.994415194355708;3.08613094617506;1.00866563543307;3.11287423185333;0.453170217217346;1.41066189181925;1.04559517198309;1.47498126338674;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;Presencial;Gba;Femenino;24-29;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativo;Algo negativo;Muy negativo;Algo negativo;Algo negativo;Algo positivo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;El país no tendrá muchos cambios respecto de la actualidad;Votó en blanco;1.47929057718103;0.548705637194426;0.811695078747827;1.14505271209431;0.929433651313804;1.00354176963286;0.932725491195786;1.03020956342626;0.960902721081354;0.994415194355708;0.955536266141044;1.00866563543307;0.963816595066499;0.453170217217346;0.436772975743968;0.994776393869599;0.434491445750278;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Interior PBA;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Muy negativo;Algo positivo;No sabe/No tiene opinión formada;Algo positivo;Muy negativo;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;El país no tendrá muchos cambios respecto de la actualidad;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.304773889127266;1.60507985485576;0.489186429724217;1.00354176963286;0.490919015365822;1.02151472734302;0.501481004128921;0.994415194355708;0.498680330186557;1.00657160159832;0.501957458641461;0.923555974764576;0.463585810005964;0.994776393869599;0.46116422032685;NEGATIVA;NEGATIVA;POSITIVA;NS/NC;POSITIVA;NEGATIVA
2023-11-19;IVR;Interior PBA;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy negativo;No sabe/No tiene opinión formada;No sabe/No tiene opinión formada;No sabe/No tiene opinión formada;No sabe/No tiene opinión formada;Muy negativo;Las dos posibilidades me dan el mismo miedo;No sabe // Está indeciso;Nunca lo votaría;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;No sabe // Está indeciso;Patricia Bullrich de Juntos por el cambio;0.55544151265804;1.99424904462305;1.10768870596228;1.60507985485576;1.7779288273913;0.977250595570355;1.73748200544985;1.02151472734302;1.77486345706051;0.994415194355708;1.76495118960767;1.00657160159832;1.77654974566625;0.923555974764576;1.64074313207655;1.04559517198309;1.71555309736366;NEGATIVA;NS/NC;NS/NC;NS/NC;NS/NC;NEGATIVA
2023-11-19;IVR;Interior PBA;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo positivo;No sabe/No tiene opinión formada;Algo negativo;Muy negativo;Algo negativo;No sabe/No tiene opinión formada;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Podría llegar a votarlo;Votará en blanco;No sabe // Está indeciso;No sabe // Está indeciso;No fue a votar;0.55544151265804;1.99424904462305;1.10768870596228;1.60507985485576;1.7779288273913;0.977250595570355;1.73748200544985;1.02151472734302;1.77486345706051;0.994415194355708;1.76495118960767;1.00657160159832;1.77654974566625;0.125985994933214;0.223820387256111;1.04559517198309;0.234025516306375;POSITIVA;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;NS/NC
2023-11-19;IVR;Interior PBA;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;No sabe/No tiene opinión formada;Algo positivo;Algo positivo;Algo positivo;Algo positivo;Muy negativo;No sabe/No tiene opinión formada;No sabe // Está indeciso;No sabe // Está indeciso;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;No sabe // Está indeciso;Juan Schiaretti de  Hacemos por nuestro país;0.55544151265804;1.99424904462305;1.10768870596228;1.60507985485576;1.7779288273913;0.977250595570355;1.73748200544985;1.02151472734302;1.77486345706051;1.0061214290132;1.78572815772102;1.00657160159832;1.79746325173647;0.954383835672466;1.71546987267255;1.04559517198309;1.79368701654887;NS/NC;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;Presencial;Interior PBA;Femenino;24-29;Nivel Primario, ya sea completo o incompleto;Algo negativo;No sabe/No tiene opinión formada;Muy negativo;Algo negativo;Muy negativo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Podría llegar a votarlo;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;El país no tendrá muchos cambios respecto de la actualidad;No fue a votar;1.47929057718103;1.99424904462305;2.95007382026315;1.60507985485576;4.73510405924175;0.977250595570355;4.62738326198161;1.03020956342626;4.76717449013206;0.994415194355708;4.74055074713224;1.00657160159832;4.77170375799901;0.125985994933214;0.601167845478062;1.04559517198309;0.628578196783338;NEGATIVA;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;Presencial;Interior PBA;Femenino;24-29;Nivel Secundario, ya sea completo o incompleto;Algo positivo;No sabe/No tiene opinión formada;Algo positivo;Algo negativo;Algo positivo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;El país entrará en una crisis económica, social y política;Patricia Bullrich de Juntos por el cambio;1.47929057718103;1.21386734889247;1.79566253116435;1.60507985485576;2.8821817548912;1.01894833299725;2.93679429454148;1.03020956342626;3.02551356805231;0.994415194355708;3.00861666280057;1.00657160159832;3.02838809287056;0.923555974764576;2.7968859170765;0.965362198393827;2.70000793756571;POSITIVA;NS/NC;POSITIVA;NEGATIVA;POSITIVA;NEGATIVA
2023-11-19;Presencial;Interior PBA;Femenino;24-29;Nivel Primario, ya sea completo o incompleto;Algo negativo;No sabe/No tiene opinión formada;Muy negativo;Algo negativo;Muy negativo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Podría llegar a votarlo;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;El país no tendrá muchos cambios respecto de la actualidad;No fue a votar;1.47929057718103;1.99424904462305;2.95007382026315;1.60507985485576;4.73510405924175;0.977250595570355;4.62738326198161;1.03020956342626;4.76717449013206;0.994415194355708;4.74055074713224;1.00657160159832;4.77170375799901;0.125985994933214;0.601167845478062;1.04559517198309;0.628578196783338;NEGATIVA;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;Presencial;Interior PBA;Femenino;24-29;Nivel Secundario, ya sea completo o incompleto;Algo positivo;No sabe/No tiene opinión formada;Algo positivo;Algo negativo;Algo positivo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;El país entrará en una crisis económica, social y política;Patricia Bullrich de Juntos por el cambio;1.47929057718103;1.21386734889247;1.79566253116435;1.60507985485576;2.8821817548912;1.01894833299725;2.93679429454148;1.03020956342626;3.02551356805231;0.994415194355708;3.00861666280057;1.00657160159832;3.02838809287056;0.923555974764576;2.7968859170765;0.965362198393827;2.70000793756571;POSITIVA;NS/NC;POSITIVA;NEGATIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Interior PBA;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;El país entrará en una crisis económica, social y política;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.304773889127266;1.60507985485576;0.489186429724217;1.00354176963286;0.490919015365822;1.02151472734302;0.501481004128921;1.0061214290132;0.504550784497164;1.00657160159832;0.507866491239;0.923555974764576;0.469043132366499;0.994776393869599;0.466593035784847;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;IVR;Interior PBA;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;El país entrará en una crisis económica, social y política;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.304773889127266;1.60507985485576;0.489186429724217;1.00354176963286;0.490919015365822;1.02151472734302;0.501481004128921;0.994415194355708;0.498680330186557;1.00657160159832;0.501957458641461;0.923555974764576;0.463585810005964;0.994776393869599;0.46116422032685;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
