metodo;plaza;estrato;sexo;edad;estudios;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;pondedad;pondestudios;pondedadestudios;pondestrato;pondedadestudiosestrato;pondestudios2;pondedadestudiosestratoestudios2;pondedad2;pondedadestudiosestratoestudios2edad2;pondsexo;pondedadestudiosestratoestudios2edad2sexo;pondvotant;pondedadestudiosestratoestudios2edad2sexovotant;pondestrato2;pondedadestudiosestratoestudios2edad2sexovotantestrato2;pondedad3;pondedadestudiosestratoestudios2edad2sexovotantestrato2edad3;imagen_massa;imagen_milei;imagen_bulrich;imagen_kicillof;imagen_piparo;imagen_grindetti
IVR;;4;1 - Hombre;Más de 50;2 - Nivel Secundario, ya sea completo o incompleto;4 - Muy negativa;2 - Algo positiva;3 - Algo negativa;3 - Algo negativa;Javier Milei – de la Libertad Avanza;Javier Milei de La Libertad Avanza;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Javier Milei;Carolina Píparo de La Libertad Avanza;2 - Algo positiva;2 - Algo positiva;SI;SI;Javier Milei;0.525664121129009;1.19470966426349;0.6280160056694009;0.643071752282993;0.40385935322758765;1.00705495794049;0.40670856397848176;1.07325861063304;0.43650346830810416;0.926079915545157;0.4042370950659372;1.58246318882505;0.6396903224994178;0.942563389714675;0.602948678742725;0.997005690313739;0.6011432636736473;2.0;1.0;2.0;2.0;1.0;1.0
IVR;;4;2 - Mujer;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;4 - Muy negativa;3 - Algo negativa;2 - Algo positiva;3 - Algo negativa;Patricia Bullrich de Juntos por el cambio;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Juan Schiaretti;Néstor Grindetti de Juntos;5 - Ns/Nc;2 - Algo positiva;SI;SI;Bullrich;0.525664121129009;0.526070473344839;0.27653637302273654;0.643071752282993;0.17783272996971455;0.996126363843845;0.17714387067715612;1.07325861063304;0.19012118452512347;1.07954099546258;0.20524361280077666;1.03399275840472;0.21222040934482533;0.942563389714675;0.20003118839869446;0.997005690313739;0.19943223307371796;2.0;2.0;1.0;2.0;3.0;1.0
IVR;;4;2 - Mujer;30 a 49;1 - Nivel Primario, ya sea completo o incompleto;1 - Muy positiva;1 - Muy positiva;3 - Algo negativa;3 - Algo negativa;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Javier Milei de La Libertad Avanza;Sergio Massa de Union por la Patria;Sergio Massa;Carolina Píparo de La Libertad Avanza;1 - Muy positiva;3 - Algo negativa;SI;SI;Sergio Massa;1.88490361692397;1.70745517192425;3.2183884292955574;0.643071752282993;2.0696546867544034;0.994940874008987;2.0591840429362223;0.916330487738784;1.8868931184076696;1.07954099546258;2.0369784753773077;0.645247436849384;1.3143551401545739;0.942563389714675;1.238863036193002;1.07373862755802;1.3302150962142356;1.0;1.0;2.0;2.0;1.0;2.0
IVR;;4;2 - Mujer;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;1 - Muy positiva;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;En Blanco/ No votaría;Sergio Massa de Union por la Patria;Myriam Bregman;Axel Kicillof de Unión por la Patria;5 - Ns/Nc;5 - Ns/Nc;SI;No;Sergio Massa;0.525664121129009;0.526070473344839;0.27653637302273654;0.643071752282993;0.17783272996971455;0.996126363843845;0.17714387067715612;1.07325861063304;0.19012118452512347;1.07954099546258;0.20524361280077666;0.645247436849384;0.13243291508940855;0.942563389714675;0.12482641735646866;0.997005690313739;0.12445264840587691;1.0;2.0;2.0;1.0;3.0;3.0
IVR;;4;2 - Mujer;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;1 - Muy positiva;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;En Blanco/ No votaría;Sergio Massa de Union por la Patria;Sergio Massa;Axel Kicillof de Unión por la Patria;4 - Muy negativa;4 - Muy negativa;SI;No;Sergio Massa;0.525664121129009;0.526070473344839;0.27653637302273654;0.643071752282993;0.17783272996971455;0.996126363843845;0.17714387067715612;1.07325861063304;0.19012118452512347;1.07954099546258;0.20524361280077666;0.645247436849384;0.13243291508940855;0.942563389714675;0.12482641735646866;0.997005690313739;0.12445264840587691;1.0;2.0;2.0;1.0;2.0;2.0
IVR;;4;1 - Hombre;Más de 50;2 - Nivel Secundario, ya sea completo o incompleto;4 - Muy negativa;1 - Muy positiva;2 - Algo positiva;4 - Muy negativa;Javier Milei – de la Libertad Avanza;Javier Milei de La Libertad Avanza;Javier Milei de La Libertad Avanza;En blanco/ No votaría;Javier Milei;No sabe // Está indeciso;2 - Algo positiva;4 - Muy negativa;SI;SI;Bullrich;0.525664121129009;1.19470966426349;0.6280160056694009;0.643071752282993;0.40385935322758765;1.00705495794049;0.40670856397848176;1.07325861063304;0.43650346830810416;0.926079915545157;0.4042370950659372;1.03399275840472;0.4179782289767394;0.942563389714675;0.3939709763312521;0.997005690313739;0.39279130522071776;2.0;1.0;1.0;2.0;1.0;2.0
IVR;;4;2 - Mujer;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;2 - Algo positiva;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;En Blanco/ No votaría;Sergio Massa de Union por la Patria;Sergio Massa;Axel Kicillof de Unión por la Patria;4 - Muy negativa;4 - Muy negativa;SI;No;Sergio Massa;0.525664121129009;0.526070473344839;0.27653637302273654;0.643071752282993;0.17783272996971455;0.996126363843845;0.17714387067715612;1.07325861063304;0.19012118452512347;1.07954099546258;0.20524361280077666;0.645247436849384;0.13243291508940855;0.942563389714675;0.12482641735646866;0.997005690313739;0.12445264840587691;1.0;2.0;2.0;1.0;2.0;2.0
IVR;;4;2 - Mujer;Más de 50;2 - Nivel Secundario, ya sea completo o incompleto;5 - Ns/Nc;5 - Ns/Nc;1 - Muy positiva;3 - Algo negativa;Patricia Bullrich de Juntos por el cambio;No sabe // Está indeciso;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich;Otro;5 - Ns/Nc;5 - Ns/Nc;No;No tiene opinión formada;Bullrich;0.525664121129009;1.19470966426349;0.6280160056694009;0.643071752282993;0.40385935322758765;1.00705495794049;0.40670856397848176;1.07325861063304;0.43650346830810416;1.07954099546258;0.47122338870019953;1.03399275840472;0.48724157150693886;0.942563389714675;0.45925606724948553;0.997005690313739;0.45788091235884626;3.0;3.0;1.0;2.0;3.0;3.0
IVR;;4;1 - Hombre;Más de 50;1 - Nivel Primario, ya sea completo o incompleto;1 - Muy positiva;3 - Algo negativa;2 - Algo positiva;4 - Muy negativa;Patricia Bullrich de Juntos por el cambio;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Ninguno;Néstor Grindetti de Juntos;2 - Algo positiva;2 - Algo positiva;SI;SI;Grabois;0.525664121129009;1.70745517192425;0.8975479223167417;0.643071752282993;0.5771877151621867;0.994940874008987;0.5742676497907163;1.07325861063304;0.6163376999458854;0.926079915545157;0.5707779651131819;1.62957013804576;0.9301227274029658;0.942563389714675;0.8766996307915981;0.997005690313739;0.8740745205951773;1.0;2.0;1.0;2.0;1.0;1.0
IVR;;4;1 - Hombre;Más de 50;2 - Nivel Secundario, ya sea completo o incompleto;2 - Algo positiva;1 - Muy positiva;4 - Muy negativa;2 - Algo positiva;Javier Milei – de la Libertad Avanza;Javier Milei de La Libertad Avanza;Javier Milei de La Libertad Avanza;En blanco/ No votaría;Javier Milei;Axel Kicillof de Unión por la Patria;2 - Algo positiva;3 - Algo negativa;SI;No;Otro;0.525664121129009;1.19470966426349;0.6280160056694009;0.643071752282993;0.40385935322758765;1.00705495794049;0.40670856397848176;1.07325861063304;0.43650346830810416;0.926079915545157;0.4042370950659372;0.585714285714286;0.2367674413957633;0.942563389714675;0.22316832213606133;0.997005690313739;0.2225000870674227;1.0;1.0;2.0;1.0;1.0;2.0
IVR;;4;2 - Mujer;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;3 - Algo negativa;3 - Algo negativa;2 - Algo positiva;3 - Algo negativa;Patricia Bullrich de Juntos por el cambio;No sabe // Está indeciso;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;No vi el debate;Néstor Grindetti de Juntos;5 - Ns/Nc;2 - Algo positiva;SI;SI;Bullrich;0.525664121129009;0.526070473344839;0.27653637302273654;0.643071752282993;0.17783272996971455;0.996126363843845;0.17714387067715612;1.07325861063304;0.19012118452512347;1.07954099546258;0.20524361280077666;1.03399275840472;0.21222040934482533;0.942563389714675;0.20003118839869446;0.997005690313739;0.19943223307371796;2.0;2.0;1.0;2.0;3.0;1.0
IVR;;4;1 - Hombre;30 a 49;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;2 - Algo positiva;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;En Blanco/ No votaría;Sergio Massa de Union por la Patria;Javier Milei;Axel Kicillof de Unión por la Patria;4 - Muy negativa;5 - Ns/Nc;SI;No;Grabois;1.88490361692397;0.526070473344839;0.991592137964592;0.643071752282993;0.6376648937109295;0.996126363843845;0.6351948119231401;0.916330487738784;0.5820483718186761;0.926079915545157;0.5390233070170357;1.62957013804576;0.8783762848256329;0.942563389714675;0.8279253284702314;1.07373862755802;0.8889754059121492;1.0;2.0;2.0;1.0;2.0;3.0
IVR;;4;2 - Mujer;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;4 - Muy negativa;1 - Muy positiva;2 - Algo positiva;4 - Muy negativa;Javier Milei – de la Libertad Avanza;Javier Milei de La Libertad Avanza;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Javier Milei;No sabe // Está indeciso;2 - Algo positiva;2 - Algo positiva;SI;SI;Javier Milei;0.525664121129009;0.526070473344839;0.27653637302273654;0.643071752282993;0.17783272996971455;0.996126363843845;0.17714387067715612;1.07325861063304;0.19012118452512347;1.07954099546258;0.20524361280077666;1.58246318882505;0.3247904619986909;0.942563389714675;0.3061355988084814;0.997005690313739;0.3052189340196598;2.0;1.0;1.0;2.0;1.0;1.0
IVR;;4;1 - Hombre;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;4 - Muy negativa;Patricia Bullrich de Juntos por el cambio;En blanco/ No votaría;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich;Néstor Grindetti de Juntos;4 - Muy negativa;1 - Muy positiva;SI;SI;Bullrich;0.525664121129009;0.526070473344839;0.27653637302273654;0.643071752282993;0.17783272996971455;0.996126363843845;0.17714387067715612;1.07325861063304;0.19012118452512347;0.926079915545157;0.17606741050837155;1.03399275840472;0.18205242745672726;0.942563389714675;0.17159595312939782;0.997005690313739;0.17108214170481928;2.0;2.0;1.0;2.0;2.0;1.0
IVR;;4;1 - Hombre;30 a 49;2 - Nivel Secundario, ya sea completo o incompleto;4 - Muy negativa;1 - Muy positiva;3 - Algo negativa;4 - Muy negativa;Javier Milei – de la Libertad Avanza;Javier Milei de La Libertad Avanza;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Javier Milei;Carolina Píparo de La Libertad Avanza;2 - Algo positiva;3 - Algo negativa;SI;SI;Javier Milei;1.88490361692397;1.19470966426349;2.251912567344274;0.643071752282993;1.4481413606701758;1.00705495794049;1.4583579370615878;0.916330487738784;1.3363378397653716;0.926079915545157;1.237555633789713;1.58246318882505;1.958386234595275;0.942563389714675;1.8459031676506812;1.07373862755802;1.9820175338382442;2.0;1.0;2.0;2.0;1.0;2.0
IVR;;4;1 - Hombre;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;2 - Algo positiva;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;En Blanco/ No votaría;Sergio Massa de Union por la Patria;Sergio Massa;Axel Kicillof de Unión por la Patria;4 - Muy negativa;4 - Muy negativa;SI;No;Sergio Massa;0.525664121129009;0.526070473344839;0.27653637302273654;0.643071752282993;0.17783272996971455;0.996126363843845;0.17714387067715612;1.07325861063304;0.19012118452512347;0.926079915545157;0.17606741050837155;0.645247436849384;0.11360704534323504;0.942563389714675;0.1070818417541884;0.997005690313739;0.10676120555820116;1.0;2.0;2.0;1.0;2.0;2.0
IVR;;4;1 - Hombre;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;4 - Muy negativa;2 - Algo positiva;2 - Algo positiva;4 - Muy negativa;Javier Milei – de la Libertad Avanza;No sabe // Está indeciso;No sabe // Está indeciso;Patricia Bullrich de Juntos por el Cambio;Juan Schiaretti;Néstor Grindetti de Juntos;2 - Algo positiva;3 - Algo negativa;SI;SI;Bullrich;0.525664121129009;0.526070473344839;0.27653637302273654;0.643071752282993;0.17783272996971455;0.996126363843845;0.17714387067715612;1.07325861063304;0.19012118452512347;0.926079915545157;0.17606741050837155;1.03399275840472;0.18205242745672726;0.942563389714675;0.17159595312939782;0.997005690313739;0.17108214170481928;2.0;1.0;1.0;2.0;1.0;2.0
IVR;;4;2 - Mujer;30 a 49;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;3 - Algo negativa;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;Patricia Bullrich de Juntos por el cambio;Sergio Massa de Unión por la Patria;En Blanco/ No votaría;Sergio Massa de Union por la Patria;No vi el debate;Axel Kicillof de Unión por la Patria;4 - Muy negativa;4 - Muy negativa;SI;No;Grabois;1.88490361692397;0.526070473344839;0.991592137964592;0.643071752282993;0.6376648937109295;0.996126363843845;0.6351948119231401;0.916330487738784;0.5820483718186761;1.07954099546258;0.6283450787205075;1.62957013804576;1.0239323766709512;0.942563389714675;0.9651211717935751;1.07373862755802;1.0362878824288215;2.0;2.0;2.0;1.0;2.0;2.0
IVR;;4;1 - Hombre;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;4 - Muy negativa;3 - Algo negativa;1 - Muy positiva;5 - Ns/Nc;Patricia Bullrich de Juntos por el cambio;En blanco/ No votaría;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Javier Milei;Néstor Grindetti de Juntos;3 - Algo negativa;2 - Algo positiva;No;No tiene opinión formada;Bullrich;0.525664121129009;0.526070473344839;0.27653637302273654;0.643071752282993;0.17783272996971455;0.996126363843845;0.17714387067715612;1.07325861063304;0.19012118452512347;0.926079915545157;0.17606741050837155;1.03399275840472;0.18205242745672726;0.942563389714675;0.17159595312939782;0.997005690313739;0.17108214170481928;2.0;2.0;1.0;3.0;2.0;1.0
IVR;;5;1 - Hombre;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;4 - Muy negativa;1 - Muy positiva;4 - Muy negativa;1 - Muy positiva;En blanco o no irá a votar;En blanco/ No votaría;En Blanco/ No votaría;En blanco/ No votaría;Myriam Bregman;No fui a votar;5 - Ns/Nc;5 - Ns/Nc;No;No;Sergio Massa;0.525664121129009;0.526070473344839;0.27653637302273654;0.776456582945033;0.21471848725724701;0.996126363843845;0.21388674596161245;1.07325861063304;0.22955579180358215;0.926079915545157;0.212587008286363;0.645247436849384;0.13717122220425448;0.955351265789327;0.13104670076270356;0.997005690313739;0.13065430635725725;2.0;1.0;2.0;1.0;3.0;3.0
IVR;;5;1 - Hombre;30 a 49;2 - Nivel Secundario, ya sea completo o incompleto;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;4 - Muy negativa;Patricia Bullrich de Juntos por el cambio;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich;Néstor Grindetti de Juntos;2 - Algo positiva;4 - Muy negativa;SI;SI;Bullrich;1.88490361692397;1.19470966426349;2.251912567344274;0.776456582945033;1.7485123371311115;1.00705495794049;1.7608480181279993;0.916330487738784;1.6135187232851007;0.926079915545157;1.4942472829903957;1.03399275840472;1.5450408698779974;0.955351265789327;1.4760567507341877;1.07373862755802;1.5848991497310774;2.0;2.0;1.0;2.0;1.0;2.0
IVR;;5;2 - Mujer;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;4 - Muy negativa;1 - Muy positiva;2 - Algo positiva;4 - Muy negativa;Javier Milei – de la Libertad Avanza;Sergio Massa de Unión por la Patria;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Javier Milei;Carolina Píparo de La Libertad Avanza;2 - Algo positiva;4 - Muy negativa;SI;SI;Javier Milei;0.525664121129009;0.526070473344839;0.27653637302273654;0.776456582945033;0.21471848725724701;0.996126363843845;0.21388674596161245;1.07325861063304;0.22955579180358215;1.07954099546258;0.24781488799783985;1.58246318882505;0.39215793789938425;0.955351265789327;0.37464858236150905;0.997005690313739;0.3735267684824;2.0;1.0;1.0;2.0;1.0;2.0
IVR;;5;1 - Hombre;30 a 49;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;1 - Muy positiva;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Union por la Patria;Juan Schiaretti;Axel Kicillof de Unión por la Patria;4 - Muy negativa;4 - Muy negativa;SI;No;Sergio Massa;1.88490361692397;0.526070473344839;0.991592137964592;0.776456582945033;0.7699282431191468;0.996126363843845;0.7669458212389555;0.916330487738784;0.7027758384451144;0.926079915545157;0.6508265891144285;0.645247436849384;0.4199441884595122;0.955351265789327;0.4011942120056667;1.07373862755802;0.43077772258318586;1.0;2.0;2.0;1.0;2.0;2.0
IVR;;5;2 - Mujer;Más de 50;2 - Nivel Secundario, ya sea completo o incompleto;4 - Muy negativa;2 - Algo positiva;2 - Algo positiva;4 - Muy negativa;Patricia Bullrich de Juntos por el cambio;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Ninguno;En blanco o no irá a votar;2 - Algo positiva;5 - Ns/Nc;SI;SI;Bullrich;0.525664121129009;1.19470966426349;0.6280160056694009;0.776456582945033;0.48762716179685145;1.00705495794049;0.4910673509139687;1.07325861063304;0.5270422627691735;1.07954099546258;0.5689637290006844;1.03399275840472;0.5883043755816532;0.955351265789327;0.562037329881332;0.997005690313739;0.5603544160604281;2.0;1.0;1.0;2.0;1.0;3.0
IVR;;5;2 - Mujer;Más de 50;1 - Nivel Primario, ya sea completo o incompleto;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;4 - Muy negativa;Patricia Bullrich de Juntos por el cambio;En blanco/ No votaría;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;No sabe // Está indeciso;Néstor Grindetti de Juntos;5 - Ns/Nc;5 - Ns/Nc;SI;SI;Horacio R Larreta;0.525664121129009;1.70745517192425;0.8975479223167417;0.776456582945033;0.6969069927914712;0.994940874008987;0.6933812525109211;1.07325861063304;0.7441773997088682;1.07954099546258;0.803370010882466;1.25706235116014;1.00988619473146;0.955351265789327;0.964796054439867;0.997005690313739;0.9619071562687913;2.0;2.0;1.0;2.0;3.0;3.0
IVR;;5;1 - Hombre;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;2 - Algo positiva;1 - Muy positiva;3 - Algo negativa;2 - Algo positiva;Javier Milei – de la Libertad Avanza;Javier Milei de La Libertad Avanza;Javier Milei de La Libertad Avanza;Sergio Massa de Union por la Patria;Javier Milei;No sabe // Está indeciso;2 - Algo positiva;5 - Ns/Nc;SI;SI;Javier Milei;0.525664121129009;0.526070473344839;0.27653637302273654;0.776456582945033;0.21471848725724701;0.996126363843845;0.21388674596161245;1.07325861063304;0.22955579180358215;0.926079915545157;0.212587008286363;1.58246318882505;0.3364111150356153;0.955351265789327;0.321390784574874;0.997005690313739;0.32042844103554646;1.0;1.0;2.0;1.0;1.0;3.0
IVR;;5;2 - Mujer;Más de 50;2 - Nivel Secundario, ya sea completo o incompleto;3 - Algo negativa;4 - Muy negativa;4 - Muy negativa;2 - Algo positiva;Juan Schiaretti de  Hacemos por nuestro país;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Juan Schiaretti;Axel Kicillof de Unión por la Patria;4 - Muy negativa;2 - Algo positiva;SI;No tiene opinión formada;Juan Schiaretti;0.525664121129009;1.19470966426349;0.6280160056694009;0.776456582945033;0.48762716179685145;1.00705495794049;0.4910673509139687;1.07325861063304;0.5270422627691735;1.07954099546258;0.5689637290006844;0.851762028690361;0.4846217000648557;0.955351265789327;0.4629839545859355;0.997005690313739;0.4615976372461354;2.0;2.0;2.0;1.0;2.0;1.0
IVR;;5;1 - Hombre;Más de 50;2 - Nivel Secundario, ya sea completo o incompleto;4 - Muy negativa;1 - Muy positiva;1 - Muy positiva;4 - Muy negativa;Javier Milei – de la Libertad Avanza;Javier Milei de La Libertad Avanza;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Javier Milei;Carolina Píparo de La Libertad Avanza;1 - Muy positiva;1 - Muy positiva;SI;SI;Javier Milei;0.525664121129009;1.19470966426349;0.6280160056694009;0.776456582945033;0.48762716179685145;1.00705495794049;0.4910673509139687;1.07325861063304;0.5270422627691735;0.926079915545157;0.48808325419400467;1.58246318882505;0.7723737828439521;0.955351265789327;0.7378882711024605;0.997005690313739;0.73567880510492;2.0;1.0;1.0;2.0;1.0;1.0
IVR;;5;2 - Mujer;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;4 - Muy negativa;4 - Muy negativa;4 - Muy negativa;4 - Muy negativa;Juan Schiaretti de  Hacemos por nuestro país;En blanco/ No votaría;En Blanco/ No votaría;En blanco/ No votaría;Sergio Massa;El “Pollo” Sobrero por el Frente de Izquierda;4 - Muy negativa;2 - Algo positiva;SI;SI;Bullrich;0.525664121129009;0.526070473344839;0.27653637302273654;0.776456582945033;0.21471848725724701;0.996126363843845;0.21388674596161245;1.07325861063304;0.22955579180358215;1.07954099546258;0.24781488799783985;1.03399275840472;0.25623879961464313;0.955351265789327;0.24479806155618705;0.997005690313739;0.24406506034929143;2.0;2.0;2.0;2.0;2.0;1.0
IVR;;5;2 - Mujer;Más de 50;1 - Nivel Primario, ya sea completo o incompleto;4 - Muy negativa;3 - Algo negativa;2 - Algo positiva;3 - Algo negativa;Patricia Bullrich de Juntos por el cambio;En blanco/ No votaría;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich;En blanco o no irá a votar;2 - Algo positiva;2 - Algo positiva;No;No tiene opinión formada;Horacio R Larreta;0.525664121129009;1.70745517192425;0.8975479223167417;0.776456582945033;0.6969069927914712;0.994940874008987;0.6933812525109211;1.07325861063304;0.7441773997088682;1.07954099546258;0.803370010882466;1.25706235116014;1.00988619473146;0.955351265789327;0.964796054439867;0.997005690313739;0.9619071562687913;2.0;2.0;1.0;2.0;1.0;1.0
IVR;;5;1 - Hombre;Más de 50;1 - Nivel Primario, ya sea completo o incompleto;5 - Ns/Nc;1 - Muy positiva;4 - Muy negativa;5 - Ns/Nc;Javier Milei – de la Libertad Avanza;Javier Milei de La Libertad Avanza;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Javier Milei;No sabe // Está indeciso;5 - Ns/Nc;5 - Ns/Nc;SI;No tiene opinión formada;Horacio R Larreta;0.525664121129009;1.70745517192425;0.8975479223167417;0.776456582945033;0.6969069927914712;0.994940874008987;0.6933812525109211;1.07325861063304;0.7441773997088682;0.926079915545157;0.6891677434730032;1.25706235116014;0.8663268239539017;0.955351265789327;0.8276464278516075;0.997005690313739;0.825168198135892;3.0;1.0;2.0;3.0;3.0;3.0
IVR;;5;1 - Hombre;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;4 - Muy negativa;4 - Muy negativa;2 - Algo positiva;4 - Muy negativa;Patricia Bullrich de Juntos por el cambio;En blanco/ No votaría;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Juan Schiaretti;Néstor Grindetti de Juntos;3 - Algo negativa;2 - Algo positiva;SI;SI;Horacio R Larreta;0.525664121129009;0.526070473344839;0.27653637302273654;0.776456582945033;0.21471848725724701;0.996126363843845;0.21388674596161245;1.07325861063304;0.22955579180358215;0.926079915545157;0.212587008286363;1.25706235116014;0.26723512446255565;0.955351265789327;0.2553034144186709;0.997005690313739;0.25453895693194156;2.0;2.0;1.0;2.0;2.0;1.0
IVR;;5;2 - Mujer;30 a 49;2 - Nivel Secundario, ya sea completo o incompleto;2 - Algo positiva;4 - Muy negativa;4 - Muy negativa;3 - Algo negativa;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Union por la Patria;Sergio Massa;Axel Kicillof de Unión por la Patria;3 - Algo negativa;3 - Algo negativa;SI;No;Horacio R Larreta;1.88490361692397;1.19470966426349;2.251912567344274;0.776456582945033;1.7485123371311115;1.00705495794049;1.7608480181279993;0.916330487738784;1.6135187232851007;1.07954099546258;1.741859608732709;1.25706235116014;2.1896261351444206;0.955351265789327;2.0918620998156143;1.07373862755802;2.246113140096656;1.0;2.0;2.0;2.0;2.0;2.0
IVR;;5;2 - Mujer;Más de 50;1 - Nivel Primario, ya sea completo o incompleto;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;4 - Muy negativa;Patricia Bullrich de Juntos por el cambio;No sabe // Está indeciso;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Ninguno;No sabe // Está indeciso;5 - Ns/Nc;5 - Ns/Nc;SI;SI;Bullrich;0.525664121129009;1.70745517192425;0.8975479223167417;0.776456582945033;0.6969069927914712;0.994940874008987;0.6933812525109211;1.07325861063304;0.7441773997088682;1.07954099546258;0.803370010882466;1.03399275840472;0.8306787735719908;0.955351265789327;0.7935900177963272;0.997005690313739;0.7912137635191197;2.0;2.0;1.0;2.0;3.0;3.0
IVR;;5;1 - Hombre;30 a 49;2 - Nivel Secundario, ya sea completo o incompleto;4 - Muy negativa;1 - Muy positiva;2 - Algo positiva;4 - Muy negativa;Javier Milei – de la Libertad Avanza;Javier Milei de La Libertad Avanza;Javier Milei de La Libertad Avanza;En blanco/ No votaría;Javier Milei;Carolina Píparo de La Libertad Avanza;1 - Muy positiva;2 - Algo positiva;SI;SI;Javier Milei;1.88490361692397;1.19470966426349;2.251912567344274;0.776456582945033;1.7485123371311115;1.00705495794049;1.7608480181279993;0.916330487738784;1.6135187232851007;0.926079915545157;1.4942472829903957;1.58246318882505;2.3645913203341484;0.955351265789327;2.259015310955685;1.07373862755802;2.4255919996181112;2.0;1.0;1.0;2.0;1.0;1.0
